Id,Category
Ylw9pW9gzDc,24
qD4YsfTMfzE,24
GxmGsQO-nlM,24
iy_KykLhwU4,24
KvVCRXr9Ryo,24
JPLhJvVusf0,24
ouA63eGSFcM,24
lMQ0jCqsysQ,24
CNRYX1dpQg8,24
DtQMwQJiCis,24
nc4S-ew4TcQ,24
17Njk8zTR34,24
m7NNlPCEIMA,24
NjkdHWx7aOc,24
j7S_LBUCNas,24
yDTChZTCyh4,24
pWDw9jOx35c,24
ocX4ip70Fog,24
I0Es4SPTTr8,24
insjez4fZSs,24
HXFf4zDAA1U,24
6l8W5FZwNPE,24
Zkc6-OFxwu0,24
H9YVcOgP0ZM,24
Wm_E9CH8P6Y,24
caGT-1KmqiQ,24
_sGDLu5FXaY,24
JUETrRuYSBw,24
Q1qIM8HPTJU,24
y9xGNHejl-o,24
zO0PzjDvPrU,24
VsKNV0kLcMM,24
bZjfikZ4lnw,24
5ueXPaqLC78,24
E3d45Jo3rFo,24
qqqi0jzXS1A,24
wVbwrnbtZx8,10
hmXG-UbXWjU,10
ILWOAwKunXc,10
5PyZ86q5vXA,10
SpH_QCfglVo,10
zJT6tvIhZu0,10
Oe9MrrsmHiI,24
4ow7FiEUqxY,10
9MUHxnqM6bo,10
MgAmY_j2Vo0,10
mqlA7RI6zwk,10
geuyBM3pqS0,10
Sh8hbT5PmVE,10
h7vOlvK6BkY,10
2geMbAjRQd4,10
X2rh75bNdsA,10
-VHqq_zt718,10
JYeH4STQy-s,10
MU4E80eJbro,10
ZFNeGtZeEDM,10
jmn7_9BmbEk,10
T90g06_5gIg,10
CKDM3tmS0UA,10
N6s5qewQ6-U,10
ENDLM6Vg_qI,10
obTM8LQDtLA,24
NQ4tIVWD0mI,10
5m7QCugx-Io,10
LeZcdVKsEkI,10
NG3oJNcjkMg,10
9AGrAGsh6Nc,10
BIujO2tPP1Y,10
kQbIMhR8tms,10
BYafcptxbEk,10
MeNO8J4-oPY,10
mp0kPHjsU7w,10
0dMjOrSCCoM,10
Y-BUbAAaxgk,10
g9VG19NOD9U,10
s_HWZYS58MA,10
BDszFA1hUPQ,10
7tuDmIpDUVM,10
4XZEZlmwdDE,24
rXI1lJuvZrk,10
yi5nRSXzAu4,10
oV1I3wQRmKM,10
Lx8fUyRFWvU,10
gQ7EAI43RhI,24
z8qaTgd1tZ4,24
i7w56IDcxm8,24
Tz0s1JAgqU4,24
952iCtlOlxY,24
lNdgNF0q89A,24
cOtSvn_uvs8,24
5comre719Dw,24
tDumragu1Mw,24
zN1li87TvkQ,24
x517t6YRMOA,24
yEAk4QzZ4Vo,24
zekmYPc5Wyg,24
wswZE4gD13I,24
n4572MFtAts,24
qyZfwjrBld0,24
qlBQflMBGxk,24
lv61442Eef0,24
hmo2Go3O1zw,24
kTykSUz2VyQ,24
V5g_QnCMo4g,24
QZ5GyZdeXcg,24
QQHaz5HzQbU,24
espRg39fT1A,24
Rle4gMqRvRM,24
RZ6Se18nJ3E,24
Db4G8YGMf_E,24
EzURIZBsGpI,24
7Sp_Ps1O89M,24
9Y58CGoN0Hk,24
DlWfSEUbVYA,24
B9pZ5YZ4CoM,24
6YXlwMA2Wl0,24
1lAvfK81BF4,24
YDPYOZ_V5WY,24
_tuWq0CViGI,24
R5kzjns_fAs,24
iDrEQSTUFuA,24
oSpsp7fYAv8,24
rFShqjxqcIw,24
05D_-esbKO4,24
jvRZCyR2zw4,24
m6MlNoWYfZ4,24
nzHPditXWNA,24
zPz_ST7uq0M,24
U6WX9Cy6LZU,24
tuLQ0NURGcM,24
i6_gM6fm274,24
Lglz_8k6wz8,24
XOfI4NdzR20,24
eJvBSL3JvJo,24
KM7COtylPas,24
SP3DXWGwZ1A,24
miUUC_g9w98,24
TTksdqF0Ysw,24
biPf5El853U,24
m_TKVHmVtU4,24
y0y4qnjnioc,24
PQsuiMU6txY,24
7zqY_WaYVSI,24
DxMEY_bHCJ8,24
OyyG9qHYumU,24
czrydWwYH8I,24
mh8gzeXtsKg,24
9rObgUR9WGQ,24
O-qSPT5hseY,24
TwD3pzWGq1M,24
md_GQyju-58,24
DQs7PflypjY,24
UCVcYNVnEXw,24
KP9ScbpMrHc,24
r-JydGJCqLg,24
4teIpVzf2M0,24
xezJOqU8yBE,24
p-ALGqg2Nwc,24
PYBqAI5Hd-U,24
FrzjYmXJA-w,24
MZ_IFNRUytg,24
CYJKYv6dew0,24
3XdSOWvg8kg,24
pXJwGNiXXok,24
o86Fwx5qoLA,24
BU9VyUqoCD8,24
7VAe6xPiggc,24
jZvULjuIdWA,24
nB_-1-fGjuU,24
3Cv4CO15wBk,24
ft5YcUtHr4k,24
ypGxEWRp1_4,24
EezVw3VQJ4U,24
T175Jyly7Fw,24
uj6o08ogXZE,24
VN-e7wroGc4,24
IBSk3gzLZAg,24
67qSwlk9igo,24
ksSFiMNth7w,24
NHnXRvlM4i4,24
ZLaALuGwVIE,24
Gc01K2ojMhY,24
qc9ZV-caxsY,24
A8JeDZJMLMs,24
z8d4Cm3pS3c,24
N6JVD-iM7BY,24
tWMNZH17ONE,1
03_qTi2lIBc,24
f3kPZglwGK0,1
hNxuTKA2mmc,1
aNkL22dIeHI,24
BQkYmm1rQCs,24
f_4hj3-YbPg,1
dBnP2ZBBl0Q,1
g3UsxAwgWHs,1
QzVjODboW8Q,1
LKjSxHuHkxY,1
2UkQ10UPm1A,1
XUbRtsa4k-g,1
iNEo_MsLiQE,1
CrJk3BgCaC4,1
fxbMYv9hmME,24
QcdjkymG5Vc,1
_hz8ICAA8ak,1
doVDO-XS_qM,1
wRp0JgQABsY,1
qZ3mN3gYH5w,24
Ta3PgPlZEsw,24
MyUeqHW5Gno,24
PMwVdF-lMZM,24
93SrHWeLVis,1
FSzHbmAPqhs,24
w6xiO29M8Ig,1
zGLQPcUePvw,24
8rd_WVfyivQ,24
nwOFcEKlnGs,24
TGDWKE-DqDI,24
-ehYPu1uMw4,24
WeDAIhGm_cI,24
ZmIJmN8GeGs,24
Ac0TXqgoAqQ,24
8go7qMq8dU0,24
VSRTaHfuZoE,24
U6UXY7R2M-w,24
E0mo3cAu3H4,24
ZmWkZc9JBgk,24
r7nsXNOxNA8,1
LI0wztWKV_s,1
HwUIWDnczeU,1
OHNZcZ5gRQk,1
Qlxb1gH87Pc,1
1gtZMeocm1U,1
JY4Nf3JulpM,24
ZA0hf7HITFw,24
4ve0utMSMlQ,24
4cA_tdQSfKI,24
Baj6y6zAFCE,24
F5B9Li6R7X4,24
GGmFcyctfAI,24
0M6OwpIwr8A,24
7UWXttUoDtE,24
wftbHUsVWqU,24
da1GnAybd-Q,24
Hdv-u-EhC7Y,24
-y5f4tJfQlk,24
LvZD7-YlMqc,24
M1aNRumqIqE,24
3ktJyQmds-g,24
O9ma5toIHR4,24
k7eO4UALqhM,24
QOUAw-0d8ok,24
TzOWQXBiN4I,24
bZzpkO3jgsA,24
vSwNhjh6ddI,24
l7zgMRnr1mg,24
v7Otn6ycbvI,20
Or1uywodjeU,24
nboh8HwhcUM,24
Smp50MXgQzU,24
LPnrCGnfU5k,24
v4MUYTFby3c,24
meI-88hPQEM,24
GVW8fu0Qqv8,20
XUgcPAxHCeo,24
Tgww3KMJISo,24
8GtIKyxl8ho,24
ep7JnN8sueE,24
ZU9vzmX3WX8,24
rW4mFLTX6ew,24
HM8tDovp_CE,24
Z28PTIu-h4A,24
V_K53HtZzPo,24
LeavNxVWqwo,24
xjp3h_XT7CM,24
Q2yeYQdu7mU,24
joV8dpA-mQc,24
6w-93BTL3oc,24
-HW482w9rDI,24
ITNWpxS4MDw,24
saFB8R05R5k,24
INFvXjo6uKU,24
qgHMz_-YYic,1
JEN2zYNvC-g,1
kDXBHr6V3n8,1
sV7g2gLz1A0,1
QpUcoh-6hsk,1
RBAuJy2VXf4,1
-BUJkwl2mkY,1
j7HAqb0gFPg,1
4KB5uIrn1Lc,1
q16v-GxuHY0,1
KZzNfhe-WPc,1
d9RLntmarMU,27
OAnxbw6bXgc,1
exqKnOMmqDY,1
e_pDQ6uv-ms,1
h8pK05oX90g,1
FBECbkpgePA,1
D_-OKSD7aRI,1
IuNddc4uMM4,1
6tnfwGyZZxU,1
myAmOhh6oFo,1
1_wxRJsLDM8,1
-vUdaSSxjEs,1
0b3F3Ka2BV4,1
lIl5UPEYUyA,1
8C7eCsZESbQ,1
_cJKTAw7FwA,1
AWLG18dI7co,1
txBEBNAqwLE,1
Px27htDnATY,1
uUdt-mfjEyU,24
B35zcbL600E,1
C-c7AYiSxUI,1
ED8OjW65KMI,1
acZI1HE8P0o,1
bAwGnMrqqGA,1
bobIdeZZEYw,1
73kxLcXDpHo,1
M6gZw_RqBhA,1
9T8BdvDl6Kk,1
oVJDTJallmY,1
2ua8_PYlD24,1
9kfMiNpJ1uc,1
9RejU2v-lKQ,1
ICmKj5nOMP8,24
_XJ9YRiOvPI,1
0ordSZoJA68,1
IEwg8z7IkYc,1
1WIpe5oZ5Fc,1
6BU1wWO41w4,1
A0CfH_y9hgU,1
rcOvR70aY7M,1
YTNfbEyZ1bM,1
ZXhgE5OtNRw,1
SE5nwDZQVOU,1
dtwZhxoCvTI,1
_fodNsAql6g,1
bayRK_05dcg,1
gjy4tXsFGJ8,1
4jHNb9M-HHE,1
8lAyEqsbd-A,1
nu0-BsJcnr8,1
OxZYJM36w1o,1
OV0yzuj6vZM,1
_EDOIyIPIgI,1
y30ZasF1lZc,1
DITa0vuc3VA,1
sR9Qsw_GgDc,27
chxuPkgzUIY,1
PDb1uciINhM,24
RmefLni8Jyg,24
P6n3VZR9xSQ,1
b71sHpFuatQ,27
5bFqSE98_d0,27
4E_7M4PR1vk,27
_q9yA7YsrVQ,27
LrZb6XwJfUw,27
2ROSQB3MotA,27
NngWPSUdkCQ,1
xkXrZqLo-D4,27
ymx8KFXzegM,27
BjJUgeCkOKQ,1
5213IlvC3UQ,27
wRU_Inak4_8,27
krvlraRz_RQ,27
Sra1LvC6jj4,27
cFUFc6cdXiI,27
PjeupmkD2iU,27
zjkigETvCsE,27
INmlAKvCM_o,27
G6q0pPcSR70,27
RY8WCcriB_Y,1
coLudtqVMPc,27
lmoZcNIWwgY,1
OSJIa2KUm2E,1
1VQoT4C6FIc,1
12hwzGPpYCU,1
41LvHthFIxg,24
avyZ67cRZiY,24
JedkRl0Ve6Q,24
03QGLlBTSis,24
pYU6RXFxu88,24
-em3lmerUFQ,24
-oWCSs3oMKw,24
3R8wXPcWI8A,24
uc_iX8Xvg3o,24
qTwtWSZ3GqI,24
RumPodshyR8,24
Ce7WYvQT_m4,24
5EfwHEU8DCw,24
Pbc5UYZZzFQ,24
rxwwLV5DivU,24
WvsG71CEBKo,24
0hZbrG7ySgI,24
Ww-TwfFWRAg,24
NXcIIvFXE6A,24
BA6jWi6sdrk,24
ij2BR7CWE94,24
Lq4tmVUVIms,24
uEmov6raLpY,24
PGmuhho6JLw,24
jd9Sg8wEPhM,24
fQTzu40tFv8,24
K5lcJQkEPAA,24
d4Nx1vKp30g,24
2kjTMzlXloQ,24
Zq95-BN55W4,24
H0NoOMUrwSs,24
YsSnAg5YsPs,24
AqEhQvsVeBU,24
_BR2WnlTaqU,24
0xMSrh46H8A,24
88W8ZE_HRmA,24
OIyMCO8HfXU,24
Xi7yxmJtOgI,24
7Q6GATkhUF0,24
-W2UVt7xMnI,24
SLOghZF68xk,24
_bw3Lr3E7mA,24
AjLT29TeCxs,24
84plDQIOgYc,24
XCCPwKkIMiA,24
HDAGF1jwpz4,24
2kX0OY8HMzY,24
2hJWB2pdH6g,24
3Y19puAPkQ8,24
aIFAYudo03Q,24
G3ipRnc9T6Q,10
5RVFQyP2ITY,10
ITQlf43gsgE,10
PoV69bu2p-8,10
uY1gIeuYp90,10
5lIrg2qfGaE,10
5gsF90I24G0,10
y9yROjpBhZw,10
qlJkT2o_3TM,10
LNdfN__R3Us,10
5LT4UJjpETE,10
dDN9S5nX3Yk,10
kIkC_lTiVUg,10
_be8qiDj5Ck,10
-PdGr89BGoQ,10
2dHPiHqrzvU,10
2wprWvwkgP8,10
5TQy7d_espk,10
8DbaiVN7t5M,10
AzbBBcidYk0,10
BgXcKwvl6e4,10
F2Qc6huLqCc,10
MWnreABATIU,10
QH5qwnE1KII,10
QdO_syirZAg,10
foeJJkpoe1M,10
jiWVy9n7mEE,10
mdGg4QacCiU,10
r4fcfw-4DZ4,10
v0YGr4NGLNw,10
csQ8mLZ-6qQ,10
1mEgchGDhzQ,10
FmP4NQ9Cu6k,10
JimV6vVbYTs,10
OmX5-bTunS8,10
YzPF0bQSfOM,10
m_GH9EISpKE,10
oRZ1TN1e7Iw,10
tMTmS5unqTw,10
yNgQ884KFF0,10
McQjGQAJFrI,10
cnd8yOVfhp0,10
lr3OD-TsnBY,10
26o6I1bDUqw,10
6AfHlDc7W4s,10
E46Chh3fUY0,10
F_1vA4YyzDY,10
2u0TtS5rQLk,24
1mQT915st24,24
7veC7KzN3wo,24
Rpy09AqznfY,24
WyOlCObgvHQ,24
qOb9uo6HXzM,24
Zd17IVcL1jg,24
MB6cwTJOJUM,24
RggKiaDHnEM,24
EgTPDhI9yxA,24
7R-VjpKbQOs,24
YGX13K2bIbg,24
-pmkhTnXAM4,24
TinqKtW9MN4,24
adpA8kS0Y_U,24
HctFdVKHpxc,24
5xMoE8qozac,24
-Bc-RscYbb4,24
QwkSbxL-184,24
p_ya3YlAatk,24
sHwClYAN_IU,24
3DJM0kIL6eM,24
M9t1thvzM-o,24
jXfce3A83DI,24
eZ2Au2-r4vo,24
K_IjciT-Ax8,24
wwbwzcVTG5w,24
4kUuglpbxfU,24
ZCwk_fXRbDc,24
YopVWOWcG3M,24
f2cNJK4cqoc,24
E6qb3ydKkQY,24
opoDOPpajMg,24
Kym13ohfHc8,24
BaniGjNgIJw,24
8Hh4s8mNHro,24
Am6VRYechUY,24
QIcepvFgzfk,24
o4hW8v07XXQ,24
ZMamw7ACS_s,24
_LW0YYqbjbY,24
bubfg0jZdzM,24
Kk-qwTFsDGA,24
gWS1Tyg1S-k,24
U0SYJgzvDXM,24
VIQmHayVpzs,24
U79mPKlVg38,24
QiO769UhNjc,24
-vGcU9JUNQ4,24
vfF8BZC8pZk,25
sJFYhCbmEOA,25
RMRYN36PAyc,25
MZbJBEdG7dU,25
rbmF1qc5De4,25
aOJudhT0oXU,25
G6HnacUjJhI,25
1Ll1EvY_gME,25
a3wcRWHW_0Y,25
ZOQvzVh0zbs,25
A3MZ4LEgKqw,25
DmKXnwq0hFw,25
-BdeKknDCco,25
0ljvjd2qHKE,25
6CHe5xAns9k,25
G4dHEPyjPB8,25
AxiirnDKuyQ,25
Xtc89NkrhYQ,25
FMJD6njnNQo,25
h7DgiZ8CIp0,25
YmweYAvKbyc,25
QThCIq8kPKk,25
i-4eJKAPiHI,25
YfWpgQWayro,25
MHZvKM3UX6c,25
4DQmItxRta8,25
nzmmzt9A1rE,25
_rQghpOvzsw,25
EQ6xwll2gbA,25
pr8AhrweFl8,25
4JUxt-TaYYo,25
kDUAAabSqaI,25
4qqSds-rYeE,25
B7MwTKnYyxs,25
yE6C2CZ0pFg,25
veCCC0juXMs,25
7z96cPtJKUY,25
cTa4-FiIQ-I,25
Hb9NIv6faPo,25
F7UZvaKEtp8,25
-OC_bdWqjOg,25
bujvWu_KVME,25
wyLCeoKNGEg,25
VcFyCXUEvDw,25
ZB3JpOtxWro,25
zfmfJo6yf6k,25
GvA2XacSaRc,25
lix0GdIJc1c,25
uSu7ZMvQdR4,24
9kuKa7OigPU,24
O2te2ATgyHQ,24
SS2seOzHors,24
6s4ZxodjJmU,24
5EqTI2pCZ7o,24
FR56uciHefs,24
d5jf5ffaOUE,24
MlkU3KWMtYE,24
bdHwpYL6Wa0,27
-NOUl2HU2BU,24
DdVD-P1Kzpk,24
h5hJp_sv0Os,24
3bJshxt-Myk,24
EOd4D_z_1Pg,24
lCtOovcFgwQ,24
DTibaqqKD34,24
RYrs3Z6Ppvg,24
vbPW1x4E2s0,24
TR_24Arl6BE,24
Y_gx9DDpwnM,24
NHPnqwzxnPQ,24
qafIPNsFFEg,24
jDSLVHTYSjs,24
LapgZYjBsr8,24
WkrKRBInmZQ,24
2auVv_g-QLU,24
jj4I58Vyvb0,24
Me3-EkIRv38,24
mY69ZAZ2OWI,24
ZTJDSckMsR8,24
YU6OJcuFMz4,24
3zzoAu_t1jU,24
RnnuQ1trA7E,24
ldCMdke5ZeY,24
WCtGxeBtNTA,24
E3wD0305GDc,24
SmTtsUerYcU,24
w-Z9-E1U2Hg,24
RYHKv_F2eQE,24
vBagK2WGfQk,24
nHQpaS-5E5E,24
1jXbx_hVVfQ,24
XhyYZTtsNfw,24
lLcTj_0oNWk,24
dJfViy44OXU,24
DjL_J760IMM,1
o1T6DrVv6r8,24
_OO71hnMR44,24
cfq9JZdohnc,24
mvjtX0PDL1k,24
1h9BX1dMI9o,1
vlGHqxm-_4s,1
G0-FNDk_yBU,24
kYpPglH5WWE,1
FzfAZl6zick,24
7A0PlqXas2k,24
Jf1OF5PpwoM,1
gsryKETLd9U,1
rdln6g0wKBc,24
p6aulrvHICY,1
gkK8OZDAwV4,1
UDf1_9EzBHo,1
KPhZg5PSe9I,1
MXqLXo6MmNw,24
f3qgujbKu9o,1
653WCQrBJVI,1
mzjosgRJa9I,1
1HCz6dZWcGU,1
hpzVO2D8vUI,1
aFC3UPE1Ukg,1
U9Wv9N4omFM,1
pUJUa-9Wb3Y,1
c2v4__ACo0k,24
wqc2GQf6QB0,1
vKF0io1EiHg,1
HOdMeIT04Qg,24
NOrqcqHjfHo,1
0v6ectSnPXY,1
DmKZ8F5bl94,24
zRrPhOmKsB4,1
9MStRKyTEFM,1
KYKfaaEbMv4,24
D5NdX5XWFkM,1
L6-OjFtyfyA,1
m0DismUn8CM,24
agnSA0LYzAo,1
JZPulzvqLnE,1
PSJgK1aH3vA,24
cF9Ff5AmGhA,1
jMhSpQwttoQ,24
-kfn9Hl7KYk,1
ISgunwXSRj4,1
ApGLUncslOY,24
4qfNsraH0gg,1
8qpUO9G98AQ,1
vZnGs3F3WVQ,24
jIbWZonBGoQ,1
ya1lwPTfHaI,22
dkN0bMHUr3I,22
4aXH2BBIwFU,22
NK5jSj6hnJI,22
JbWBgrXV3hU,22
idnjKmFlDLg,22
F-QDvqttSr0,22
m7huxP4tvwE,22
I3hdIt_od5Y,22
V9ICcuIMBP0,22
e-0bVSX9YS8,22
B9LUNBVkGDc,22
6NqbB79mVyc,1
X2wJtjL7cc4,1
ALhFLbdpRuA,1
SQumLvlPY-E,22
CqB_w-65_ng,22
DI-I8CbL0co,22
_PXnuRRUjfU,1
UXjk5G9nBjY,22
mdIYyLYglcg,22
79682hN-6H0,1
iaQ4H363cbY,22
in29X-a_bOI,22
8rpCpfEOgSU,22
oPPxJpXwjjY,1
xceR1V9CSRM,1
vMQr6_kbxBY,1
_m5Ijgcw3Aw,1
MMW0nOIHve4,1
QUJDbZRDpPA,22
4k_iGBOFHzY,1
_uUuO9TTNEI,1
0L27g44xtA4,22
RpG7Z8rG-sQ,22
x893RlXwVlk,1
gscrwg_wZf4,1
6OyQrN_JLPo,22
pqURZjlzXEY,1
wKV2aZXf7Uw,1
2OQvzMlCyY8,1
iOz01q9eXQY,1
g5qgI0itLLc,1
-O9AbayWaAI,1
pIkQfn_jYEA,1
CPPdEvUbUB0,1
h1oRgO4Gzqo,1
-qb99zS2Tno,1
M1fZx_25GFU,1
r_MJA7gexpU,1
CYDzH-iXOPs,1
dElxfmifUHA,1
a5ITm6LGfRM,1
fgoKce8DYGI,1
40iaggshqO0,1
1cPlN2q55mQ,1
zda2N-UMw1Y,1
LKU0CAp9BDw,1
xhHrmS8pXsY,1
oEmyONEGCzQ,1
hd15oQ0qFuw,1
grB761Bnzjc,1
L55t3axbntk,1
1HVG-qSAkt4,1
oy7WU1pwQNE,1
FBwqpdTwK3g,1
ldhxH6bxQtc,1
xbVAlqcXwlI,1
EIujWkbgwVY,1
0h2faIvRxeM,1
FxahZW3Oizo,1
qYTMhwWAg9A,1
PwWEl3VtI5Q,1
A1t-W25SlQ0,1
Vd6u5uThaI4,1
oVG6Y_oTnxY,1
cddq9ry4dI8,1
BJNjZvt8Efs,1
_ie7FpZQ92A,1
VeKecHXZxhk,1
2E1tFprKEKI,1
MUvdMmdPjkE,1
6EnGmL5oQ2A,1
p4OU8lZLpwg,1
QJNt9wtIRVE,1
HS3ncb9__4M,1
M2Qwa9o3vyQ,1
sBSIPPnt3Kg,1
aFO3d-zMbfw,1
vh6Pza_JpXQ,1
YQA5fNpCDLQ,1
LpId2Aegu7Y,1
euA4e7SnMOU,1
B3MkQFP264Y,1
7y9NYRa7TjE,1
14X2Zbp3fT4,1
hYlY5AjyNdg,24
lx50ObThNi0,24
Ujau9ibxfow,24
bbWNQOxDNPk,24
SPHwer84W4o,24
ntQrNk9oIFw,24
02e_QFNCbt8,24
ydI81R6xiKs,24
wfKXw1vwlBk,24
C6W3I57S32k,24
tCSBu6CiVtc,1
KNzPXUXRRRk,1
Y6s0vVsvL1o,22
IMjysvd0F6o,22
4n6LW3Z4yoo,1
_GjGBVNtgv8,22
_eZ-nepBKnQ,22
-ZD03gRMSEs,22
ZWa0ikxNMQE,22
4rb6x9f6FFk,22
oBlkpOahoyw,22
Be85YNSyj60,22
ArGIdXMg63Y,22
kP0yx7q4p7A,22
PH37cVPH7wU,24
dQxa2YXALwk,22
-Tmgqu2cmJI,22
85jGkk1eZV0,22
gWWvZHLXjqs,22
pxSFCdthbdw,22
r_DuY0CQUz4,22
XKytjRyR4Bs,22
FkKrvj3aaCM,22
oHzdzEPRNfY,22
pXZRnw5b2qk,22
HxBKiukdy38,22
YqUPbS0BkVc,22
UFEMswT413w,22
I2-rR6tcATk,22
pepliEHuzps,22
6sdRIzBLMSU,22
cvAo8dIdBDo,22
OwINwRz_1vo,22
DEjQK3vU0Hw,22
0FiYgbB9oG0,22
m69EVpxgRgg,22
8u2fEezv2gA,22
9qfEe-7k0YE,22
z5jVTk1E6o0,24
o4oeM1z6GAU,24
TYMYvEwhK9o,24
EsnDyXm8Uh4,24
-Sz4VPgIJ-w,24
dX96tWUZIVM,24
WM1NxBoS2WY,24
LcEnoIcFB1Y,24
OAFRjLtWrTM,24
YWCGfMb4t-o,24
Lr2rO9iKymM,24
GqeH5G26BAE,1
YJCGkj972DA,1
ck5A2qPEFwI,1
2F3rdmyT7QM,1
Mn1DY7m5VP0,1
Rt9_GyEzmAw,1
mRGcKGOFAJc,1
PV1_QpkSXjw,1
0vNFjidiJgs,1
EyMRGUCAMWE,1
v1WtCQ_bxdk,1
6XFQTovZZ2E,1
k6fzYyzUBEU,1
ONfyqrEPZ_U,1
LGoBNCvrItk,1
TffoepoYemk,1
uDQGfJmC08k,1
2Z1oNwwXdUk,1
gsh_FTEr0-Q,1
K8-KBk-Y29A,1
nuS_Xctnwpg,1
ftP85Nr8E-0,1
eSnNPG76zCk,1
tkScawbia_4,1
80bObf5JkRQ,1
39OQlnanwiE,1
9Z9ArtEQ0Zw,1
CaEDDeHAA5s,1
s0KREF0YLPU,1
n9IFjKV8c0A,1
xzOcklhfhnQ,22
9nTvLEozAmU,1
E0G1BhAC8CU,1
Oy79_O6e-KA,1
qnUz01zHqhE,1
F-xsOgVGyWE,1
vQBDy5dLK5Y,1
8fzveswiFIY,1
ggbmLgucUus,1
gS_G8PeAPbo,1
khO7obCKfxg,1
YGm-mYEPavM,1
q8waot-Ddng,1
-mmaY4NljMg,1
ctTxPbmzpjE,1
h40kdLR0_Q0,1
3bC9EDg_CR4,1
B-Y1HxRjyDM,1
WwWzQIfT_Ho,1
3di-7JRuoIY,10
ImUHu4Z6QuY,10
O6o-RSkBmag,10
_DXK-HOW4uU,10
qo-VGIURFLs,10
0qDp89W_zZw,10
BExlsxNoils,10
K5AhS7ZUFwE,10
Tda4lz3rEgs,10
qzKIs39CBRo,10
6-sNuDX0-4Y,10
JF0f0nRJbjU,10
NCUt_YC9WaE,10
ce8nJTtUQmU,10
mFAyFPiw0GA,10
RcQWI0l6PDY,10
-SLuLfsD66k,10
cQZEIRqse-I,10
-6Xic3zzQcs,10
94TYczPTll4,10
HiLx7KEA968,10
QZSpz138wtk,10
RqkNzjA0_3M,10
VTUcBJFkh94,10
jdYxzSbnucw,10
lm_-SMxE-wo,10
1rvFkvbGwwE,10
AbPDNgZY_uM,10
GqOUZdaSM2E,10
zHRCVSrXJlM,10
qgbh7xWAQQs,10
mWqZuZx3IgU,10
YPceQLYB1NE,10
YzOHobr9O94,10
V6dvCa0X9ec,10
W-fybQyvIfA,10
RUOOu-zmgEs,10
T7hli7ty3AQ,10
IZCYNsvJiyw,10
7u5KMdP0c48,10
A8WlZX7e7xY,10
8YSqjveb_Rs,10
2mfmX5mTUjw,10
-M6WrZnUUKA,10
UnSnRkiNe4g,10
_rW90qoreLQ,10
nfXXFyr3I4w,10
3ZVAOmMTNMw,25
DAVShNC5nSo,25
JBSGhIXgzGk,25
5sTHHVI7Cho,19
oG4-FEk7Efs,25
4HHXFbktWbQ,29
n21-q2DC-BI,19
0GQGl9OeKVo,25
YBX6FJrPdKY,25
adxkIaCg5bg,25
c4FkBhlFhgY,25
Cxoug8aQi6M,25
T8CUA2-meYo,25
MF3Y6G0uDDk,25
tuBSityTd40,25
TrWw4hDyIic,25
Tt2AEid5fu8,25
VMRwloCzah8,25
_shl_1nLqYM,22
Jh8V7HCWdys,25
GIlxXT0VKlc,25
hgnVg6sCrWc,25
Y__w1KLZEfU,25
VmynAhqFPF4,25
7pCHYHM71no,25
46TzPOBXEbY,25
Rf-oetrmaF4,19
weeWGPAWOX8,25
LCfEWC-I5IU,25
hm2ctMJ328M,25
8yuDc8tjnVM,25
yPkHVmHkMBQ,15
gBAzfwySIEg,29
iKiG5Fnn364,25
Qx-JkmV-VLM,25
hgwWvAiN6j0,25
szjV2MyKB2s,25
jj3GGcPCfWQ,25
3UEssPR6eGk,25
RhSKIl2wNA4,25
da8AXWPlTUw,25
VvCzZxANogY,25
gSajaWNIkEk,25
SHsOrkO5NYU,25
o2On7C0Tgbc,26
LZnoHV9DfWo,25
UxiAnEGR8x0,25
B9goweHygIE,25
csgtvKigMR4,25
Dr1URsXGWgI,25
7KleWiR2-G0,25
EphS6UR5psg,25
xB6wOXQHfGs,25
VPaaIDgMy2g,25
dD5ac-e2SO8,25
sSvvZtXd2nY,25
wY0REtdwqA8,25
GAiduOoZKB4,2
TnURZAtvmLA,25
iLsZlrZIFwU,25
UN-O6oNes0I,25
cRF8sz5HC6U,25
oXAsvg_ZZzk,25
ANLV6RXO0kU,25
icGTy1X_oic,2
xFIvInxydM0,25
japfUdlcNvY,25
EhHBhm73Gw0,25
l-BVM673pDs,25
tHyC9ypcWCE,25
ycAU__6C9pM,25
VKV2K4dwZ9Y,25
xTPbDU9EVjo,25
DN7mYZB3qMc,25
X1VLNM14Vhk,25
zeD0w3z-z3s,25
o1I_5dEcrVY,25
R5I9c8oZHh0,25
Y2OFq46-6T0,25
WxORB1IMULo,25
pOmpqdlVCoo,25
aae0RcCH738,25
g3ddcu-LLWI,25
a6sfZ6an-kw,25
FX_aiXBJwY8,25
JN53nYuOIjY,25
0d0DiW8bcQc,25
B58ZrSNPxGw,25
DWWvCPGkvvU,25
Nh3mZOKgI3c,25
0_3OC2dJ_u4,25
1nrufw8BSfQ,25
kCQiywN7pH4,25
ZTgGAbIIXEo,25
PeXpY-p5NsM,25
FR1kOI9jFWA,25
-8xTVMtkqv4,25
cCza7XbQPho,23
VdSt0y8IS8s,23
6jIe9d3xVyY,23
xAMFdfaBaRo,23
MQ_lvOmIZRY,23
NQGgM-TZ6Pk,23
Ugds_icAMgI,23
DwBCe8KSwrI,23
bpcJCZNs1qo,23
